TIMESTAMP,T_HMP,RH,PRECIP,WS_AVG,WDIR,WS_MAX,SW_IN_AVG,SW_OUT_AVG,LW_IN_AVG,LW_OUT_AVG,PRESS,SR50,height,oxypercent,T_109,WS_MAX_2,WS_AVG_2,WDIR_2,T_HMP_2,RH_2
2020-07-28 12:00:00,-9.89,98.1,,0.073,348.2,0.611,337.109,290.677,247.118,284.201,384.91,,7945,,-8.68,0.0,0.0,0.0,,
2020-07-29 12:00:00,-9.88,98.862,,0.033,353.8,0.555,210.377,173.288,255.832,276.882,384.74,,7945,,-8.91,0.0,0.0,0.0,,
2020-07-30 12:00:00,-7.657,97.391,,0.005,2.685,0.278,190.098,256.145,296.24,281.035,384.78,,7945,,-5.039,0.0,0.0,0.0,,
2020-07-31 12:00:00,-9.51,99.475,,0.0,0.0,0.0,92.128,86.946,279.454,275.719,384.77,,7945,,-9.15,0.0,0.0,0.0,,
2020-08-01 12:00:00,-10.31,96.421,,0.0,0.0,0.0,218.928,202.4,216.767,272.626,385.23,,7945,,-8.55,0.0,0.0,0.0,,
2020-08-02 12:00:00,-10.52,98.964,,0.0,0.0,0.0,143.956,127.603,198.376,254.953,384.42,,7945,,-9.88,0.0,0.0,0.0,,
2020-08-03 12:00:00,-9.27,98.681,,0.007,2.201,0.333,207.482,183.405,287.424,284.351,382.95,,7945,,-9.04,0.0,0.0,0.0,,
2020-08-04 12:00:00,-11.66,41.34,,0.043,3.059,0.666,398.357,366.59,157.243,253.133,382.73,,7945,,-10.88,0.0,0.0,0.0,,
2020-08-05 12:00:00,-12.12,97.469,,0.069,357.6,0.611,338.756,304.042,211.828,267.027,384.14,,7945,,-11.77,0.0,0.0,0.0,,
2020-08-06 12:00:00,-12.33,83.626,,0.112,0.614,0.611,390.655,359.35,165.662,260.794,385.42,,7945,,-11.77,0.0,0.0,0.0,,
2020-08-07 12:00:00,-10.43,59.035,,0.002,8.81,0.278,377.763,346.941,165.907,260.984,385.87,,7945,,-10.01,0.0,0.0,0.0,,
2020-08-08 12:00:00,-9.48,99.554,,0.0,0.0,0.0,194.059,161.76,290.083,278.996,385.12,,7945,,-8.43,0.0,0.0,0.0,,
2020-08-09 12:00:00,-9.74,99.27,,0.0,0.0,0.0,140.117,118.483,283.217,279.73,384.69,,7945,,-8.92,0.0,0.0,0.0,,
2020-08-10 12:00:00,-8.58,96.897,,0.0,0.0,0.0,259.293,242.155,253.218,279.295,384.58,,7945,,-6.52,0.0,0.0,0.0,,
2020-08-11 12:00:00,-8.94,98.019,,0.021,354.6,0.444,77.158,60.874,283.501,276.93,384.59,,7945,,-8.79,0.0,0.0,0.0,,
2020-08-12 12:00:00,-6.971,96.074,,0.015,352.4,0.278,198.146,190.997,288.227,285.259,385.04,,7945,,-7.549,0.0,0.0,0.0,,
2020-08-13 12:00:00,-8.64,90.964,,0.053,353.9,0.611,170.192,274.923,185.399,274.054,384.27,,7945,,-7.792,0.0,0.0,0.0,,
2020-08-14 12:00:00,-8.97,93.787,,0.0,0.0,0.0,202.26,206.775,235.312,273.786,383.84,,7945,,-6.235,0.0,0.0,0.0,,
2020-08-15 12:00:00,-11.18,98.752,,0.0,350.9,0.139,128.391,112.727,232.453,265.181,383.8,,7945,,-9.45,0.0,0.0,0.0,,
2020-08-16 12:00:00,-10.44,99.659,,0.051,357.2,0.611,101.304,86.36,263.383,270.897,384.16,,7945,,-10.67,0.0,0.0,0.0,,
2020-08-17 12:00:00,-14.73,93.008,,0.005,6.773,0.333,385.209,344.482,139.532,249.363,384.18,,7945,,-14.26,0.0,0.0,0.0,,
2020-08-18 12:00:00,-14.9,90.165,,0.052,350.2,0.555,502.159,434.005,208.676,262.08,383.48,,7945,,-14.16,0.0,0.0,0.0,,
2020-08-19 12:00:00,-14.11,70.166,,0.015,6.973,0.611,313.459,325.676,143.474,248.336,383.15,,7945,,-13.35,0.0,0.0,0.0,,
2020-08-20 12:00:00,-12.84,97.529,,0.0,0.0,0.0,269.345,311.51,194.335,261.901,383.86,,7945,,-11.88,0.0,0.0,0.0,,
2020-08-21 12:00:00,-12.66,96.094,,0.0,0.0,0.0,222.375,267.046,202.786,255.152,384.51,,7945,,-9.74,0.0,0.0,0.0,,
2020-08-22 12:00:00,-11.74,97.194,,0.0,0.0,0.0,227.516,303.804,189.867,255.938,384.25,,7945,,-7.633,0.0,0.0,0.0,,
2020-08-23 12:00:00,-11.22,97.115,,0.0,0.0,0.0,189.213,170.919,277.752,271.406,384.26,,7945,,-9.35,0.0,0.0,0.0,,
2020-08-24 12:00:00,-12.26,98.631,,0.0,0.0,0.0,138.507,131.873,221.376,253.781,384.85,,7945,,-11.44,0.0,0.0,0.0,,
2020-08-25 12:00:00,-10.98,97.43,,0.0,0.0,0.0,127.057,109.676,280.198,271.047,385.65,,7945,,-10.04,0.0,0.0,0.0,,
2020-08-26 12:00:00,-13.13,99.427,,0.001,7.251,0.111,226.469,335.252,187.327,260.063,385.45,,7945,,-12.25,0.0,0.0,0.0,,
2020-08-27 12:00:00,-12.59,81.211,,0.002,0.833,0.278,159.887,289.174,173.313,249.219,0.0,,7945,,-9.74,0.0,0.0,0.0,,
2020-08-28 12:00:00,-11.85,88.195,,0.0,0.0,0.0,149.909,302.804,163.529,258.739,0.0,,7945,,-10.78,0.0,0.0,0.0,,
2020-08-29 12:00:00,-13.19,68.101,,0.052,355.4,5.276,131.211,292.895,152.823,250.726,0.0,,7945,,-11.84,0.0,0.0,0.0,,
2020-08-30 12:00:00,-12.78,98.718,,0.001,0.052,0.278,270.664,299.279,219.808,270.051,0.0,,7945,,-10.58,0.0,0.0,0.0,,
2020-08-31 12:00:00,-12.21,100.0,,0.066,9.32,3.276,31.924,28.79,262.5,264.51,0.0,,7945,,-12.03,0.0,0.0,0.0,,
2020-09-01 12:00:00,-14.18,96.965,,0.043,4.72,0.666,202.721,191.612,237.537,259.909,0.0,,7945,,-13.24,0.0,0.0,0.0,,
2020-09-02 12:00:00,-999.0,-999.0,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,7945,,-999.0,-999.0,-999.0,-999.0,,
2020-09-03 12:00:00,-999.0,-999.0,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,7945,,-999.0,-999.0,-999.0,-999.0,,
2020-09-04 12:00:00,-999.0,-999.0,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,7945,,-999.0,-999.0,-999.0,-999.0,,
2020-09-05 12:00:00,-999.0,-999.0,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,7945,,-999.0,-999.0,-999.0,-999.0,,
2020-09-06 12:00:00,-999.0,-999.0,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,7945,,-999.0,-999.0,-999.0,-999.0,,
2020-09-07 12:00:00,-999.0,-999.0,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,7945,,-999.0,-999.0,-999.0,-999.0,,
2020-09-08 12:00:00,-999.0,-999.0,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,7945,,-999.0,-999.0,-999.0,-999.0,,
2020-09-09 12:00:00,-999.0,-999.0,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,7945,,-999.0,-999.0,-999.0,-999.0,,
2020-09-10 12:00:00,-999.0,-999.0,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,7945,,-999.0,-999.0,-999.0,-999.0,,
2020-09-11 12:00:00,-999.0,-999.0,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,7945,,-999.0,-999.0,-999.0,-999.0,,
2020-09-12 12:00:00,-999.0,-999.0,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,7945,,-999.0,-999.0,-999.0,-999.0,,
2020-09-13 12:00:00,-999.0,-999.0,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,7945,,-999.0,-999.0,-999.0,-999.0,,
2020-09-14 12:00:00,-999.0,-999.0,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,7945,,-999.0,-999.0,-999.0,-999.0,,
2020-09-15 12:00:00,-999.0,-999.0,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,7945,,-999.0,-999.0,-999.0,-999.0,,
2020-09-16 12:00:00,-999.0,-999.0,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,7945,,-999.0,-999.0,-999.0,-999.0,,
2020-09-17 12:00:00,-999.0,-999.0,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,7945,,-999.0,-999.0,-999.0,-999.0,,
2020-09-18 12:00:00,-999.0,-999.0,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,7945,,-999.0,-999.0,-999.0,-999.0,,
2020-09-19 12:00:00,-999.0,-999.0,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,7945,,-999.0,-999.0,-999.0,-999.0,,
2020-09-20 12:00:00,-999.0,-999.0,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,7945,,-999.0,-999.0,-999.0,-999.0,,
2020-09-21 12:00:00,-999.0,-999.0,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,7945,,-999.0,-999.0,-999.0,-999.0,,
2020-09-22 12:00:00,-999.0,-999.0,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,7945,,-999.0,-999.0,-999.0,-999.0,,
2020-09-23 12:00:00,-999.0,-999.0,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,7945,,-999.0,-999.0,-999.0,-999.0,,
2020-09-24 12:00:00,-999.0,-999.0,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,7945,,-999.0,-999.0,-999.0,-999.0,,
2020-09-25 12:00:00,-999.0,-999.0,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,7945,,-999.0,-999.0,-999.0,-999.0,,
2020-09-26 12:00:00,-999.0,-999.0,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,7945,,-999.0,-999.0,-999.0,-999.0,,
2020-09-27 12:00:00,-999.0,-999.0,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,7945,,-999.0,-999.0,-999.0,-999.0,,
2020-09-28 12:00:00,-999.0,-999.0,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,7945,,-999.0,-999.0,-999.0,-999.0,,
2020-09-29 12:00:00,-999.0,-999.0,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,7945,,-999.0,-999.0,-999.0,-999.0,,
2020-09-30 12:00:00,-999.0,-999.0,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,7945,,-999.0,-999.0,-999.0,-999.0,,
2020-10-01 12:00:00,-999.0,-999.0,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,7945,,-999.0,-999.0,-999.0,-999.0,,
2020-10-02 12:00:00,-999.0,-999.0,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,7945,,-999.0,-999.0,-999.0,-999.0,,
2020-10-03 12:00:00,-999.0,-999.0,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,7945,,-999.0,-999.0,-999.0,-999.0,,
2020-10-04 12:00:00,-999.0,-999.0,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,7945,,-999.0,-999.0,-999.0,-999.0,,
2020-10-05 12:00:00,-999.0,-999.0,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,7945,,-999.0,-999.0,-999.0,-999.0,,
2020-10-06 12:00:00,-999.0,-999.0,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,7945,,-999.0,-999.0,-999.0,-999.0,,
2020-10-07 12:00:00,-999.0,-999.0,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,7945,,-999.0,-999.0,-999.0,-999.0,,
2020-10-08 12:00:00,-13.04,16.206,,0.024,351.7,0.5,16.229,85.979,132.802,232.288,-999.0,,7945,,-12.75,0.0,0.0,0.0,,
2020-10-09 12:00:00,-14.21,15.415,,0.002,359.8,0.278,12.939,91.807,131.032,230.521,-999.0,,7945,,-13.76,0.0,0.0,0.0,,
2020-10-10 12:00:00,-14.73,15.931,,0.025,356.6,0.167,-5.674,0.452,115.809,201.242,-999.0,,7945,,-14.7,0.0,0.0,0.0,,
2020-10-11 12:00:00,-14.23,22.244,,0.055,352.8,0.555,21.119,84.849,131.728,230.439,-999.0,,7945,,-13.88,0.0,0.0,0.0,,
2020-10-12 12:00:00,-15.29,29.169,,0.171,350.3,0.833,37.197,82.82,131.167,230.511,-999.0,,7945,,-15.08,0.0,0.0,0.0,,
2020-10-13 12:00:00,-15.99,33.969,,0.001,86.8,0.555,46.586,77.944,126.688,226.481,-999.0,,7945,,-15.28,0.0,0.0,0.0,,
2020-10-14 12:00:00,-15.35,31.795,,0.108,0.919,0.666,49.488,72.985,135.441,230.556,-999.0,,7945,,-15.11,0.0,0.0,0.0,,
2020-10-15 12:00:00,-14.15,48.709,,0.188,349.5,1.0,49.093,72.035,144.004,238.03,-999.0,,7945,,-14.01,0.0,0.0,0.0,,
2020-10-16 12:00:00,-15.11,53.072,,0.176,349.4,1.277,46.295,68.867,144.277,236.285,-999.0,,7945,,-14.94,0.0,0.0,0.0,,
2020-10-17 12:00:00,-15.91,45.735,,0.141,338.8,5.775,43.913,66.732,138.039,232.379,-999.0,,7945,,-15.68,0.0,0.0,0.0,,
2020-10-18 12:00:00,-15.14,28.399,,0.134,344.8,0.777,41.86,64.715,126.051,230.11,-999.0,,7945,,-14.97,0.0,0.0,0.0,,
2020-10-19 12:00:00,-19.43,69.024,,0.504,330.4,7.275,49.916,66.764,136.9,226.735,-999.0,,7945,,-19.37,0.0,0.0,0.0,,
2020-10-20 12:00:00,-19.79,19.574,,0.527,297.0,6.109,44.253,40.904,108.08,221.633,-999.0,,7945,,-19.75,0.0,0.0,0.0,,
2020-10-21 12:00:00,-20.43,76.535,,0.984,317.8,7.997,46.103,34.608,130.367,227.321,-999.0,,7945,,-20.37,0.0,0.0,0.0,,
2020-10-22 12:00:00,-19.91,33.474,,0.799,2.58,11.88,44.955,26.308,118.749,224.484,-999.0,,7945,,-19.86,0.0,0.0,0.0,,
2020-10-23 12:00:00,-17.39,12.931,,0.378,313.5,6.053,40.903,19.872,106.105,228.715,-999.0,,7945,,-17.34,0.0,0.0,0.0,,
2020-10-24 12:00:00,-19.19,14.47,,0.638,351.2,8.27,39.856,17.556,109.975,226.52,-999.0,,7945,,-19.13,0.0,0.0,0.0,,
2020-10-25 12:00:00,-21.37,19.762,,0.971,251.1,12.44,38.84,15.007,116.915,220.285,-999.0,,7945,,-21.33,0.0,0.0,0.0,,
2020-10-26 12:00:00,-23.3,17.366,,0.594,257.2,9.44,36.328,13.72,98.508,212.375,376.94,,7945,,-23.24,0.0,0.0,0.0,,
2020-10-27 12:00:00,-22.73,15.173,,0.441,309.6,4.443,33.019,12.596,98.718,215.24,377.73,,7945,,-22.65,0.0,0.0,0.0,,
2020-10-28 12:00:00,-19.1,12.117,,0.181,353.2,2.943,29.387,11.639,106.391,229.795,-999.0,,7945,,-18.96,0.0,0.0,0.0,,
2020-10-29 12:00:00,-20.42,33.06,,0.805,355.2,6.664,28.671,10.599,119.275,226.827,-999.0,,7945,,-20.33,0.0,0.0,0.0,,
2020-10-30 12:00:00,-20.38,16.862,,0.387,316.7,6.164,26.284,9.971,113.25,225.738,-999.0,,7945,,-20.29,0.0,0.0,0.0,,
2020-10-31 12:00:00,-19.84,71.206,,0.865,348.6,6.886,26.617,9.319,135.636,231.022,-999.0,,7945,,-19.72,0.0,0.0,0.0,,
2020-11-01 12:00:00,-19.16,18.133,,0.928,9.16,9.72,23.913,9.046,117.769,227.821,-999.0,,7945,,-19.09,0.0,0.0,0.0,,
2020-11-02 12:00:00,-23.23,80.203,,0.942,10.48,9.11,49.515,12.512,153.955,228.495,378.7,,7945,,-23.12,0.0,0.0,0.0,,
2020-11-03 12:00:00,-26.29,42.265,,0.72,227.2,9.39,19.932,6.204,104.628,204.806,375.92,,7945,,-26.21,0.0,0.0,0.0,,
2020-11-04 12:00:00,-26.16,18.506,,0.785,11.95,7.997,22.304,8.218,96.822,202.93,372.26,,7945,,-26.09,0.0,0.0,0.0,,
2020-11-05 12:00:00,-26.17,21.519,,1.184,56.6,14.05,21.062,7.858,100.801,202.803,373.85,,7945,,-26.1,0.0,0.0,0.0,,
2020-11-06 12:00:00,-24.35,23.885,,1.213,149.8,8.33,18.239,7.288,104.359,208.823,376.86,,7945,,-24.28,0.0,0.0,0.0,,
2020-11-07 12:00:00,-22.56,16.751,,1.11,359.0,14.99,16.671,6.89,108.075,213.958,378.4,,7945,,-22.5,0.0,0.0,0.0,,
2020-11-08 12:00:00,-24.42,20.696,,0.363,312.6,5.775,15.236,6.759,104.201,210.898,379.52,,7945,,-24.34,0.0,0.0,0.0,,
2020-11-09 12:00:00,-25.23,25.292,,0.213,332.8,3.499,14.097,6.687,101.777,212.366,377.89,,7945,,-25.12,0.0,0.0,0.0,,
2020-11-10 12:00:00,-25.86,27.241,,0.313,332.0,3.499,13.264,6.396,102.205,210.35,377.48,,7945,,-25.75,0.0,0.0,0.0,,
2020-11-11 12:00:00,-25.69,37.282,,0.632,359.3,7.886,13.296,6.102,108.522,209.505,378.0,,7945,,-25.58,0.0,0.0,0.0,,
2020-11-12 12:00:00,-24.86,30.085,,0.85,334.8,7.053,12.249,5.699,103.759,207.802,378.86,,7945,,-24.8,0.0,0.0,0.0,,
2020-11-13 12:00:00,-24.54,19.844,,0.983,37.69,8.89,12.184,5.814,101.338,207.098,377.49,,7945,,-24.46,0.0,0.0,0.0,,
2020-11-14 12:00:00,-24.03,29.913,,1.091,38.84,6.775,11.348,5.595,107.07,209.366,378.51,,7945,,-23.96,0.0,0.0,0.0,,
2020-11-15 12:00:00,-25.39,37.178,,1.119,106.5,17.88,11.713,5.208,112.008,207.354,377.82,,7945,,-25.31,0.0,0.0,0.0,,
2020-11-16 12:00:00,-26.55,100.0,,0.534,18.38,6.72,4.632,1.183,208.6,210.065,373.02,,7945,,-26.48,0.0,0.0,0.0,,
2020-11-17 12:00:00,-22.5,20.042,,0.687,351.5,7.775,10.714,5.257,104.725,210.02,371.48,,7945,,-22.45,0.0,0.0,0.0,,
2020-11-18 12:00:00,-26.32,26.727,,1.293,336.3,9.05,11.316,5.181,99.439,198.865,371.1,,7945,,-26.23,0.0,0.0,0.0,,
2020-11-19 12:00:00,-24.87,33.287,,1.346,339.5,20.21,11.872,5.004,108.469,203.449,372.06,,7945,,-24.84,0.0,0.0,0.0,,
2020-11-20 12:00:00,-24.91,19.227,,1.267,333.8,12.11,9.847,4.813,103.536,202.445,371.91,,7945,,-24.9,0.0,0.0,0.0,,
2020-11-21 12:00:00,-31.4,44.403,,1.12,0.956,13.55,10.512,4.698,97.21,185.975,365.38,,7945,,-31.36,0.0,0.0,0.0,,
2020-11-22 12:00:00,-29.7,67.327,,0.206,327.8,14.83,10.945,4.677,106.948,193.494,372.08,,7945,,-29.62,0.0,0.0,0.0,,
2020-11-23 12:00:00,-28.38,47.485,,1.064,335.2,8.61,13.562,5.098,106.952,196.821,372.53,,7945,,-28.33,0.0,0.0,0.0,,
2020-11-24 12:00:00,-28.05,51.105,,0.655,302.9,8.33,12.234,4.81,114.594,199.482,373.61,,7945,,-27.98,0.0,0.0,0.0,,
2020-11-25 12:00:00,-27.77,100.0,,0.497,4.249,7.108,1.985,0.583,204.901,205.957,374.68,,7945,,-27.69,0.0,0.0,0.0,,
2020-11-26 12:00:00,-29.95,58.251,,0.372,325.6,3.388,1.439,0.314,186.024,200.333,374.71,,7945,,-29.88,0.0,0.0,0.0,,
2020-11-27 12:00:00,-28.26,16.185,,0.444,343.3,5.054,6.995,4.27,91.218,192.01,374.08,,7945,,-28.22,0.0,0.0,0.0,,
2020-11-28 12:00:00,-26.83,32.317,,1.155,340.3,8.33,6.74,3.708,104.635,197.325,374.81,,7945,,-26.77,0.0,0.0,0.0,,
2020-11-29 12:00:00,-24.95,81.915,,0.174,335.5,3.499,8.517,4.105,123.135,209.714,377.99,,7945,,-24.87,0.0,0.0,0.0,,
2020-11-30 12:00:00,-25.67,55.648,,0.265,334.1,5.498,6.73,3.875,105.547,206.112,376.68,,7945,,-25.59,0.0,0.0,0.0,,
2020-12-01 12:00:00,-24.55,53.321,,0.225,347.9,2.555,7.238,3.983,115.014,208.35,376.68,,7945,,-24.48,0.0,0.0,0.0,,
2020-12-02 12:00:00,-26.08,30.74,,1.025,341.9,9.83,9.047,4.377,101.04,201.5,372.71,,7945,,-26.03,0.0,0.0,0.0,,
2020-12-03 12:00:00,-28.29,53.174,,0.198,340.8,3.165,7.081,3.998,105.865,198.877,372.66,,7945,,-28.2,0.0,0.0,0.0,,
2020-12-04 12:00:00,-28.6,57.216,,0.517,335.0,7.608,9.437,4.348,102.846,195.817,370.8,,7945,,-28.53,0.0,0.0,0.0,,
2020-12-05 12:00:00,-28.84,69.182,,0.422,331.5,5.22,14.578,4.786,110.892,197.471,371.32,,7945,,-28.77,0.0,0.0,0.0,,
2020-12-06 12:00:00,-28.59,56.585,,0.791,335.9,8.77,10.434,4.203,106.191,194.014,371.25,,7945,,-28.53,0.0,0.0,0.0,,
2020-12-07 12:00:00,-26.43,48.889,,0.395,335.9,5.387,7.455,4.076,105.757,200.251,375.28,,7945,,-26.35,0.0,0.0,0.0,,
2020-12-08 12:00:00,-24.74,57.956,,0.396,345.2,4.554,8.809,4.119,117.168,208.863,377.0,,7945,,-24.68,0.0,0.0,0.0,,
2020-12-09 12:00:00,-25.94,46.45,,0.934,336.7,8.66,7.989,4.015,108.158,201.222,374.95,,7945,,-25.89,0.0,0.0,0.0,,
2020-12-10 12:00:00,-24.46,14.365,,1.458,346.7,26.66,7.991,4.149,101.155,202.082,374.3,,7945,,-24.41,0.0,0.0,0.0,,
2020-12-11 12:00:00,-24.19,100.0,,0.476,344.5,5.109,4.238,0.944,216.874,218.296,374.95,,7945,,-24.12,0.0,0.0,0.0,,
2020-12-12 12:00:00,-26.66,52.009,,2.646,351.6,32.26,6.628,0.063,196.942,213.76,371.82,,7945,,-26.73,0.0,0.0,0.0,,
2020-12-13 12:00:00,-28.57,32.286,,1.6,347.1,30.32,9.974,4.283,100.658,192.807,369.88,,7945,,-28.53,0.0,0.0,0.0,,
2020-12-14 12:00:00,-24.74,13.762,,1.745,356.8,28.71,9.158,4.246,102.261,200.73,369.82,,7945,,-24.73,0.0,0.0,0.0,,
2020-12-15 12:00:00,-28.2,21.393,,1.13,352.3,18.55,9.56,4.44,95.389,192.593,372.17,,7945,,-28.14,0.0,0.0,0.0,,
2020-12-16 12:00:00,-29.42,20.597,,1.361,351.2,13.83,10.84,4.51,93.509,188.344,368.76,,7945,,-29.39,0.0,0.0,0.0,,
2020-12-17 12:00:00,-31.25,34.444,,1.101,335.5,10.55,11.237,4.583,93.553,184.51,368.33,,7945,,-31.19,0.0,0.0,0.0,,
2020-12-18 12:00:00,-28.12,41.596,,1.386,337.5,18.1,13.342,4.595,104.811,193.517,369.1,,7945,,-28.06,0.0,0.0,0.0,,
2020-12-19 12:00:00,-25.58,26.497,,0.982,336.4,27.21,10.995,4.493,104.026,200.225,372.91,,7945,,-25.54,0.0,0.0,0.0,,
2020-12-20 12:00:00,-23.29,28.97,,0.648,339.8,9.16,10.511,4.5,112.086,208.883,376.87,,7945,,-23.24,0.0,0.0,0.0,,
2020-12-21 12:00:00,-26.93,100.0,,0.981,331.1,11.22,9.254,1.608,175.73,206.955,375.25,,7945,,-26.88,0.0,0.0,0.0,,
2020-12-22 12:00:00,-27.7,100.0,,0.539,340.8,1.888,8.494,1.627,204.992,206.083,371.93,,7945,,-27.62,0.0,0.0,0.0,,
2020-12-23 12:00:00,-29.09,100.0,,0.513,347.5,2.443,11.363,2.151,182.623,203.083,372.48,,7945,,-29.01,0.0,0.0,0.0,,
2020-12-24 12:00:00,-32.06,40.584,,1.236,12.59,11.05,19.352,5.921,94.888,183.759,368.1,,7945,,-32.03,0.0,0.0,0.0,,
2020-12-25 12:00:00,-26.05,21.383,,1.595,339.5,30.6,15.876,5.228,101.13,196.755,368.4,,7945,,-26.0,0.0,0.0,0.0,,
2020-12-26 12:00:00,-24.46,49.888,,1.846,346.8,27.93,20.778,5.761,121.193,207.215,373.65,,7945,,-24.41,0.0,0.0,0.0,,
2020-12-27 12:00:00,-26.66,55.648,,1.618,344.4,27.49,25.203,5.674,163.746,206.73,370.11,,7945,,-26.61,0.0,0.0,0.0,,
2020-12-28 12:00:00,-27.14,25.198,,1.7,349.6,15.77,17.939,5.678,103.933,195.185,368.86,,7945,,-27.11,0.0,0.0,0.0,,
2020-12-29 12:00:00,-27.19,29.595,,1.454,350.3,15.6,18.906,5.855,103.367,195.694,369.87,,7945,,-27.15,0.0,0.0,0.0,,
2020-12-30 12:00:00,-29.51,35.455,,1.167,4.686,11.33,19.8,6.167,98.931,192.169,370.91,,7945,,-29.43,0.0,0.0,0.0,,
2020-12-31 12:00:00,-28.43,69.738,,1.532,337.8,13.38,51.856,9.326,150.953,203.101,371.91,,7945,,-28.36,0.0,0.0,0.0,,
2021-01-01 12:00:00,-27.89,47.882,,0.971,353.7,13.16,22.561,6.476,104.286,195.911,372.45,,7945,,-27.84,0.0,0.0,0.0,,
2021-01-02 12:00:00,-27.66,40.872,,0.97,347.9,11.72,8.976,1.932,116.929,197.179,374.12,,7945,,-27.62,0.0,0.0,0.0,,
2021-01-03 12:00:00,-26.31,100.0,,0.327,354.0,7.775,4.805,1.006,209.443,211.209,375.23,,7945,,-26.22,0.0,0.0,0.0,,
2021-01-04 12:00:00,-24.44,100.0,,0.075,4.039,1.055,6.587,1.404,216.744,217.087,374.98,,7945,,-24.37,0.0,0.0,0.0,,
2021-01-05 12:00:00,-23.6,100.0,,0.029,3.029,0.444,5.904,1.138,219.36,219.835,372.12,,7945,,-23.55,0.0,0.0,0.0,,
2021-01-06 12:00:00,-23.25,25.69,,1.0,353.6,27.71,30.776,7.152,104.16,207.797,373.36,,7945,,-24.37,0.0,0.0,0.0,,
2021-01-07 12:00:00,-23.44,11.472,,1.554,340.1,10.27,29.163,7.368,108.707,209.064,373.87,,7945,,-23.42,0.0,0.0,0.0,,
2021-01-08 12:00:00,-21.89,9.866,,2.088,339.4,26.05,31.255,7.637,106.0,211.817,374.62,,7945,,-21.87,0.0,0.0,0.0,,
2021-01-09 12:00:00,-21.74,10.826,,1.99,333.4,12.27,34.49,8.176,108.285,213.786,374.66,,7945,,-21.71,0.0,0.0,0.0,,
2021-01-10 12:00:00,-20.8,13.926,,1.559,334.9,18.44,35.247,8.574,110.349,216.456,375.78,,7945,,-20.77,0.0,0.0,0.0,,
2021-01-11 12:00:00,-18.93,10.101,,1.604,331.6,32.93,37.258,8.926,110.942,221.793,375.32,,7945,,-18.91,0.0,0.0,0.0,,
2021-01-12 12:00:00,-19.09,14.649,,1.352,332.7,21.38,38.285,8.973,112.311,224.047,374.9,,7945,,-19.07,0.0,0.0,0.0,,
