TIMESTAMP,T_HMP,T_109,RH,WS_MAX,WS_AVG,WDIR,WS_MAX_2,WS_AVG_2,WDIR_2,SW_IN_AVG,SW_OUT_AVG,LW_IN_AVG,LW_OUT_AVG,PRESS,height,oxypercent
2021-05-23 12:00:00,-12.17,-11.91,50.275,0.167,0.166,335.4,0.167,0.166,335.7,375.751,106.11,148.098,293.293,-999.0,7945,
2021-05-24 12:00:00,-13.48,-13.32,97.734,0.167,0.166,335.8,0.167,0.166,335.7,262.498,85.493,217.804,288.268,-999.0,7945,
2021-05-25 12:00:00,-13.14,-12.49,100.0,0.167,0.166,336.2,0.167,0.166,336.3,126.79,42.9,258.051,262.134,381.12,7945,
2021-05-26 12:00:00,-12.85,-12.92,100.0,0.278,0.166,333.4,0.167,0.166,335.3,274.152,148.18,253.172,271.782,-999.0,7945,
2021-05-27 12:00:00,-12.95,-12.61,100.0,0.167,0.166,331.5,0.222,0.166,331.3,232.008,116.233,257.38,268.851,-999.0,7945,
2021-05-28 12:00:00,-12.74,-12.57,100.0,0.167,0.166,332.1,0.278,0.166,332.3,70.635,32.237,259.533,262.693,381.37,7945,
2021-05-29 12:00:00,-14.38,-12.81,100.0,0.167,0.166,335.6,0.167,0.166,334.9,98.626,145.393,149.981,281.565,-999.0,7945,
2021-05-30 12:00:00,-14.81,-12.25,98.202,0.167,0.166,335.7,0.167,0.166,334.4,396.839,129.412,141.158,289.514,-999.0,7945,
2021-05-31 12:00:00,-14.93,-14.72,96.932,0.167,0.166,335.4,0.167,0.166,334.6,268.014,73.653,242.803,284.335,-999.0,7945,
2021-06-01 12:00:00,-13.45,-13.25,64.269,0.222,0.166,334.9,0.278,0.166,333.8,252.732,64.977,182.662,288.606,-999.0,7945,
2021-06-02 12:00:00,-14.19,-13.98,30.455,0.222,0.166,334.4,0.222,0.166,334.5,399.413,91.579,144.431,281.922,-999.0,7945,
2021-06-03 12:00:00,-13.73,-13.46,55.224,0.167,0.166,334.5,0.167,0.166,334.9,395.065,79.382,151.154,296.817,-999.0,7945,
2021-06-04 12:00:00,-15.9,-15.7,100.0,0.167,0.166,334.6,0.167,0.166,335.3,231.054,70.695,216.302,274.111,-999.0,7945,
2021-06-05 12:00:00,-14.49,-14.21,92.77,0.167,0.166,335.3,0.167,0.166,335.5,330.316,61.036,206.944,289.816,-999.0,7945,
2021-06-06 12:00:00,-12.83,-12.66,76.445,0.167,0.166,335.1,0.167,0.166,335.5,447.915,80.315,177.38,310.982,-999.0,7945,
2021-06-07 12:00:00,-14.64,-14.47,88.928,0.167,0.166,334.5,0.167,0.166,335.4,380.92,69.167,210.787,296.065,-999.0,7945,
2021-06-08 12:00:00,-14.87,-10.64,94.195,0.167,0.166,337.6,0.167,0.166,338.0,307.656,299.096,266.175,258.988,-999.0,7945,
2021-06-09 12:00:00,-14.07,-13.51,99.272,0.167,0.166,335.2,0.222,0.166,334.7,240.507,105.868,225.423,298.971,-999.0,7945,
2021-06-10 12:00:00,-13.39,-12.99,98.9,0.167,0.166,338.2,0.167,0.166,337.6,219.823,56.917,256.338,305.345,-999.0,7945,
2021-06-11 12:00:00,-11.82,-11.76,100.0,0.167,0.166,334.7,0.167,0.166,334.0,262.832,69.456,245.224,315.909,-999.0,7945,
2021-06-12 12:00:00,-12.35,-11.67,97.592,0.167,0.166,335.6,0.167,0.166,335.3,364.274,260.438,198.007,277.466,-999.0,7945,
2021-06-13 12:00:00,-11.46,-11.13,99.489,0.167,0.166,335.0,0.167,0.166,334.1,298.553,200.589,242.687,283.226,-999.0,7945,
2021-06-14 12:00:00,-12.53,-11.97,99.025,0.167,0.166,333.9,0.167,0.166,332.6,361.019,243.135,249.52,284.536,-999.0,7945,
2021-06-15 12:00:00,-11.4,-10.95,99.875,0.167,0.166,334.1,0.167,0.166,333.3,198.899,134.651,265.012,279.966,-999.0,7945,
2021-06-16 12:00:00,-19.45,-13.17,60.835,0.167,0.166,340.5,0.167,0.166,339.5,379.837,181.456,152.559,295.27,-999.0,7945,
2021-06-17 12:00:00,-12.39,-12.09,48.602,0.222,0.166,340.0,0.222,0.166,339.6,401.692,193.452,158.023,293.862,-999.0,7945,
2021-06-18 12:00:00,-12.42,-12.14,91.659,0.278,0.166,338.5,0.278,0.166,338.7,331.237,144.392,253.09,288.097,-999.0,7945,
2021-06-19 12:00:00,-15.84,-9.73,96.712,0.167,0.166,334.2,0.167,0.166,333.8,355.286,227.343,255.885,292.053,-999.0,7945,
2021-06-20 12:00:00,-9.79,-9.0,98.44,0.167,0.166,333.0,0.167,0.166,333.3,346.57,297.367,245.198,306.008,-999.0,7945,
2021-06-21 12:00:00,-10.76,-9.94,98.655,0.167,0.166,335.4,0.167,0.166,335.1,351.563,232.451,194.961,296.586,-999.0,7945,
2021-06-22 12:00:00,-10.86,-10.35,99.76,0.167,0.166,333.4,0.167,0.166,333.7,278.095,189.493,240.289,294.306,-999.0,7945,
2021-06-23 12:00:00,-9.93,-9.85,56.4,0.167,0.166,334.7,0.167,0.166,334.8,418.846,259.577,168.093,294.441,-999.0,7945,
2021-06-24 12:00:00,-11.09,-9.65,94.748,0.167,0.166,334.8,0.167,0.166,335.0,404.706,272.341,154.237,292.964,-999.0,7945,
2021-06-25 12:00:00,-11.62,-11.28,88.466,0.167,0.166,335.6,0.167,0.166,335.7,422.317,305.518,171.653,277.469,-999.0,7945,
2021-06-26 12:00:00,-11.43,-10.99,83.581,0.222,0.166,335.2,0.222,0.166,335.2,413.473,256.003,183.833,291.823,-999.0,7945,
2021-06-27 12:00:00,-999.0,-8.69,-999.0,0.167,0.166,333.9,0.167,0.166,334.3,497.418,293.635,220.947,320.133,-999.0,7945,
2021-06-28 12:00:00,-11.55,-11.08,96.103,0.167,0.166,337.7,0.167,0.166,337.3,121.749,71.118,230.059,289.463,-999.0,7945,
2021-06-29 12:00:00,-11.7,-11.1,99.065,0.167,0.166,340.2,0.167,0.166,339.9,317.409,223.442,186.317,276.61,-999.0,7945,
2021-06-30 12:00:00,-13.23,-12.81,100.0,0.167,0.166,339.7,0.167,0.166,339.7,176.729,103.923,199.008,265.595,-999.0,7945,
2021-07-01 12:00:00,-20.78,-8.93,94.469,0.167,0.166,329.1,0.167,0.166,333.4,311.672,151.323,268.625,320.279,-999.0,7945,
2021-07-02 12:00:00,-10.31,-9.89,100.0,0.167,0.166,330.6,0.167,0.166,334.5,243.896,173.699,261.109,286.025,-999.0,7945,
2021-07-03 12:00:00,-10.25,-9.54,98.577,0.167,0.166,299.9,0.167,0.166,334.8,370.194,303.809,230.153,287.543,-999.0,7945,
2021-07-04 12:00:00,-9.99,-9.59,96.655,0.167,0.166,329.4,0.167,0.166,333.5,436.822,334.522,205.835,292.728,-999.0,7945,
2021-07-05 12:00:00,-8.86,-8.22,79.126,0.167,0.166,329.9,0.167,0.166,333.5,395.332,336.45,186.106,285.418,-999.0,7945,
2021-07-06 12:00:00,-9.69,-8.89,96.466,0.167,0.166,330.6,0.222,0.166,333.9,208.55,153.57,271.71,293.365,-999.0,7945,
2021-07-07 12:00:00,-15.03,-9.23,76.65,0.167,0.166,336.3,0.167,0.166,339.3,406.279,344.876,176.748,282.134,-999.0,7945,
2021-07-08 12:00:00,-10.8,-10.0,96.245,0.167,0.166,329.2,0.167,0.166,332.9,335.164,299.002,192.71,270.932,-999.0,7945,
2021-07-09 12:00:00,-9.27,-8.5,94.405,0.167,0.166,328.7,0.167,0.166,333.7,491.748,424.393,213.668,289.669,-999.0,7945,
2021-07-10 12:00:00,-10.49,-9.24,99.155,0.167,0.166,329.9,0.167,0.166,334.1,119.885,110.395,199.006,267.246,-999.0,7945,
2021-07-11 12:00:00,-10.93,-9.81,99.275,0.167,0.166,328.6,0.167,0.166,332.8,56.247,113.089,281.044,268.204,-999.0,7945,
2021-07-12 12:00:00,-10.89,-10.16,99.011,0.167,0.166,329.8,0.167,0.166,333.9,84.968,135.63,274.801,270.064,-999.0,7945,
2021-07-13 12:00:00,-10.09,-7.672,98.745,0.167,0.166,331.6,0.167,0.166,335.3,243.121,373.805,276.225,278.909,-999.0,7945,
2021-07-14 12:00:00,-11.89,-10.88,100.0,0.167,0.166,332.7,0.167,0.166,335.3,128.023,189.369,272.293,263.145,-999.0,7945,
2021-07-15 12:00:00,-8.79,-9.05,97.432,0.167,0.166,331.6,0.167,0.166,335.1,134.682,205.298,292.515,276.868,-999.0,7945,
2021-07-16 12:00:00,-10.24,-10.07,100.0,0.167,0.166,337.7,0.167,0.166,339.6,87.579,134.052,264.301,270.872,-999.0,7945,
2021-07-17 12:00:00,-9.75,-9.96,99.501,0.167,0.166,330.2,0.167,0.166,334.3,122.531,104.316,273.104,277.22,-999.0,7945,
2021-07-18 12:00:00,-999.0,-9.35,-999.0,0.167,0.166,330.2,0.167,0.166,334.1,109.051,96.115,282.119,277.219,-999.0,7945,
2021-07-19 12:00:00,-999.0,-8.02,-999.0,0.222,0.166,330.8,0.167,0.166,334.6,205.604,179.46,284.361,281.259,-999.0,7945,
2021-07-20 12:00:00,-999.0,-6.094,-999.0,0.167,0.166,330.2,0.167,0.166,334.6,282.014,288.525,261.009,293.224,-999.0,7945,
2021-07-21 12:00:00,-999.0,-5.705,-999.0,0.167,0.166,331.1,0.167,0.166,335.1,468.311,430.024,266.449,293.605,-999.0,7945,
2021-07-22 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-07-23 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-07-24 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-07-25 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-07-26 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-07-27 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-07-28 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-07-29 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-07-30 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-07-31 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-08-01 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-08-02 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-08-03 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-08-04 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-08-05 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-08-06 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-08-07 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-08-08 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-08-09 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-08-10 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-08-11 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-08-12 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-08-13 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-08-14 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-08-15 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-08-16 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-08-17 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-08-18 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-08-19 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-08-20 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-08-21 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-08-22 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-08-23 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-08-24 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-08-25 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-08-26 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-08-27 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-08-28 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-08-29 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-08-30 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-08-31 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-09-01 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-09-02 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-09-03 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-09-04 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-09-05 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-09-06 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-09-07 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-09-08 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-09-09 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-09-10 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-09-11 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-09-12 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-09-13 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-09-14 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-09-15 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-09-16 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-09-17 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-09-18 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-09-19 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-09-20 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-09-21 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-09-22 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-09-23 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-09-24 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-09-25 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-09-26 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-09-27 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-09-28 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-09-29 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-09-30 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-10-01 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-10-02 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-10-03 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-10-04 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-10-05 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-10-06 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-10-07 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-10-08 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-10-09 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-10-10 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-10-11 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-10-12 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-10-13 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-10-14 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-10-15 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-10-16 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-10-17 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-10-18 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-10-19 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-10-20 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-10-21 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-10-22 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-10-23 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-10-24 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-10-25 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-10-26 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-10-27 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-10-28 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-10-29 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-10-30 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-10-31 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-11-01 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-11-02 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-11-03 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-11-04 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
2021-11-05 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7945,
